t         VX       fr_sym1   fr_M0      D          x.fsym0   x.fsym1  x.msym0M0  x.msym1M0  x.msym0M1  x.msym1M1   
46.940     863.0   0.0424   0.7115   0.0046        420.2     18.6    291.0       10.8      115.2        7.2
46.950     863.0   0.0424   0.7116   0.0046        420.2     18.6    291.0       10.8      115.2        7.1
46.960     863.0   0.0424   0.7117   0.0046        420.2     18.6    291.1       10.8      115.1        7.1
46.970     863.1   0.0424   0.7119   0.0046        420.3     18.6    291.2       10.8      115.1        7.1
46.980     863.1   0.0424   0.7120   0.0046        420.3     18.6    291.2       10.8      115.0        7.1
46.990     863.1   0.0423   0.7122   0.0046        420.3     18.6    291.3       10.8      115.0        7.1
47.000     863.1   0.0423   0.7123   0.0046        420.3     18.6    291.4       10.8      114.9        7.1
47.010     863.1   0.0423   0.7125   0.0046        420.3     18.6    291.4       10.8      114.9        7.1
47.020     863.2   0.0423   0.7126   0.0046        420.3     18.6    291.5       10.8      114.8        7.1
47.030     863.2   0.0423   0.7128   0.0046        420.3     18.6    291.6       10.8      114.7        7.1
47.040     863.2   0.0423   0.7129   0.0046        420.4     18.6    291.6       10.8      114.7        7.1
47.050     863.2   0.0423   0.7131   0.0046        420.4     18.6    291.7       10.8      114.6        7.1
47.060     863.3   0.0423   0.7132   0.0046        420.4     18.6    291.8       10.8      114.6        7.1
47.070     863.3   0.0423   0.7134   0.0046        420.4     18.6    291.8       10.8      114.5        7.1
47.080     863.3   0.0423   0.7135   0.0046        420.4     18.6    291.9       10.8      114.5        7.1
47.090     863.3   0.0423   0.7137   0.0046        420.4     18.6    292.0       10.9      114.4        7.1
47.100     863.3   0.0423   0.7138   0.0046        420.4     18.6    292.0       10.9      114.4        7.1
47.110     863.4   0.0423   0.7139   0.0046        420.4     18.6    292.1       10.9      114.3        7.1
47.120     863.4   0.0423   0.7141   0.0046        420.5     18.6    292.2       10.9      114.3        7.1
47.130     863.4   0.0423   0.7142   0.0046        420.5     18.5    292.3       10.9      114.2        7.1
47.140     863.4   0.0422   0.7144   0.0046        420.5     18.5    292.3       10.9      114.1        7.1
47.150     863.5   0.0422   0.7145   0.0046        420.5     18.5    292.4       10.9      114.1        7.1
47.160     863.5   0.0422   0.7147   0.0046        420.5     18.5    292.5       10.9      114.0        7.1
47.170     863.5   0.0422   0.7148   0.0046        420.5     18.5    292.5       10.9      114.0        7.1
47.180     863.5   0.0422   0.7150   0.0046        420.5     18.5    292.6       10.9      113.9        7.1
47.190     863.5   0.0422   0.7151   0.0046        420.6     18.5    292.7       10.9      113.9        7.0
47.200     863.6   0.0422   0.7153   0.0046        420.6     18.5    292.7       10.9      113.8        7.0
47.210     863.6   0.0422   0.7154   0.0046        420.6     18.5    292.8       10.9      113.8        7.0
47.220     863.6   0.0422   0.7155   0.0046        420.6     18.5    292.9       10.9      113.7        7.0
47.230     863.6   0.0422   0.7157   0.0046        420.6     18.5    292.9       10.9      113.7        7.0
47.240     863.6   0.0422   0.7158   0.0046        420.6     18.5    293.0       10.9      113.6        7.0
47.250     863.7   0.0422   0.7160   0.0046        420.6     18.5    293.1       10.9      113.5        7.0
47.260     863.7   0.0422   0.7161   0.0046        420.7     18.5    293.1       10.9      113.5        7.0
47.270     863.7   0.0422   0.7163   0.0046        420.7     18.5    293.2       10.9      113.4        7.0
47.280     863.7   0.0421   0.7164   0.0046        420.7     18.5    293.3       10.9      113.4        7.0
47.290     863.8   0.0421   0.7166   0.0046        420.7     18.5    293.3       10.9      113.3        7.0
47.300     863.8   0.0421   0.7167   0.0046        420.7     18.5    293.4       10.9      113.3        7.0
47.310     863.8   0.0421   0.7168   0.0046        420.7     18.5    293.5       10.9      113.2        7.0
47.320     863.8   0.0421   0.7170   0.0046        420.7     18.5    293.5       10.9      113.2        7.0
47.330     863.8   0.0421   0.7171   0.0046        420.7     18.5    293.6       10.9      113.1        7.0
47.340     863.9   0.0421   0.7173   0.0046        420.8     18.5    293.7       10.9      113.1        7.0
47.350     863.9   0.0421   0.7174   0.0046        420.8     18.5    293.7       10.9      113.0        7.0
